,Artist,Title,Album,Year,Date,Lyric
29,Adele,Don’t You Remember,,2011,"January 24, 2011","“Don’t You Remember” – the fourth track on Adele’s 21, – follows Adele through her admission of her own personal flaws as she finds herself begging her ex-lover to recall why he initially fell in love with…
When will I see you again?
You left with no goodbye, not a single word was said
No final kiss to seal any sins
I had no idea of the state we were in
I know I have a fickle heart and a bitterness
And a wandering eye,
and a heaviness in my head
But don't you remember?
Don't you remember?
The reason you loved me before
Baby, please remember me once more
When was the last time that you thought of me?
Or have you completely erased me from your memory?
I often think about where I went wrong
The more I do, the less I know
But I know I have a fickle heart and a bitterness
And a wandering eye, and a heaviness in my head
But don't you remember?
Don't you remember?
The reason you loved me before
Baby, please remember me once more
Gave you the space so you could breathe
I kept my distance so you would be free
In hope that you'd find the missing piece
To bring you back to me
Why don't you remember?
Don't you remember?
The reason you loved me before
Baby, please remember me once more
When will I see you again?"
30,Adele,Can I Get It,,2021,"November 19, 2021","Türkçe
Filipino
فارسی
srpski
Written about wanting to be in a real relationship instead of one that would devolve into casual sex, “Can I Get It” is a big production pop track created in collaboration with Shellback and Max Martin.
In…
Pave me a path to follow
And I'll tread any dangerous road
I will beg and I'll steal, I will borrow
If I can make, if I can make your heart my home
Throw me to the water
I don't care how deep or shallow
Because my heart can pound like thunder
And your love, and your love can set me free
Oh, I have promised I will love you 'til the end of time
Through it all, the good, the bad, the ugly, and divine
I will be the melody, the rhythm, and your rhyme
All I want is for you to be mine, mine
So can I get it right now? Mmm
Can I get it right now? (Can I get it here?)
Can I get it right now?
Can I get it right now?
Let me, let me just come and get it
Can I get it?
You tease me with your control
Because I long to live under your spell
And without your love, I'm hollow
I won't make it, I won't make it on my own
I have promised I will love you 'til the end of time (End of time)
Through it all, the good, the bad, the ugly and divine (So divine)
I will be the melody, the rhythm, and your rhyme (Mmm)
All I want is for you to be mine, mine
So can I get it right now? Mmm
Can I get it right now? (Can I get it here?)
Can I get it right now?
Can I get it right now?
Let me, let me just come and get it
Can I get it?
When will you run with me?
Like I know you wanna
(Like you want to, like you want)
You're the one for me
And I'm countin' on you (On you)
To put the pieces of me back together
So can I get it right now? Mmm
Can I get it right now? (Mmm)
Can I get it right now?
Can I get it right now?
Let me, let me just come and get it"
31,Adele,All Night Parking Interlude,,2021,"November 19, 2021","Türkçe
srpski
I know you've got things to do (I do, too)
I just wanna spend all my time with you (It feels so good)
I'm so hard to impress, don't leave me on this stretch alone
When I'm out at a party, I'm just excited to get home
And dream about you
All night long
I don't know how you got through to me (I'm so cold)
It's all happenin' so easily (Like, oh, my God)
It's so hard to digest, usually, I'm best alone
But every time that you text, I want to get on the next flight home
And dream next to you
All night long
Maybe it's the way you remind me of (Where I come from)
Or how you make me feel beautiful (And thеn some)
The sight of you is dramatic, one glimpsе and I panic inside
I get lost in our hours 'cause you possess powers I can't fight
That's why I dream about you
All night long
All night long
All night"
32,Adele,Lovesong,,2011,"January 24, 2011","Türkçe
On “Lovesong”, Adele takes The Cure’s classic rock ballad for a sensual, bossa-nova spin. On the standard edition of 21, it’s the penultimate track; on others (like the iTunes version), it’s just the tenth.
Whenever I'm alone with you
You make me feel like I am home again
Whenever I'm alone with you
You make me feel like I am whole again
Whenever I'm alone with you
You make me feel like I am young again
Whenever I'm alone with you
You make me feel like I am fun again
However far away, I will always love you
However long I stay, I will always love you
Whatever words I say, I will always love you
I will always love you
Whenever I'm alone with you
You make me feel like I am free again
Whenever I'm alone with you
You make me feel like I am clean again
However far away, I will always love you
However long I stay, I will always love you
Whatever words I say, I will always love you
I will always love you
However far away, I will always love you
However long I stay, I will always love you
Whatever words I say, I will always love you
I'll always love you
I'll always love you
'Cause I love you
Love, love"
33,Adele,River Lea,,2015,"November 20, 2015","فارسی
The “River Lea” is a real river that flows through the north and east of Adele’s childhood city of London. It also has a section named the River Lea Navigation, which is canalised.
Simplified diagram…
Everybody tells me it's 'bout time that I moved on
That I need to learn to lighten up and learn how to be young
But my heart is a valley, it's so shallow and manmade
I'm scared to death if I let you in that you'll see I'm just a fake
Sometimes, I feel lonely in the arms of your touch
But I know that's just me 'cause nothing ever is enough
When I was a child, I grew up by the River Lea
There was something in the water, now that something's in me
Oh, I can't go back
But the reeds are growing out of my fingertips
I can't go back to the river
But it's in my roots, in my veins
In my blood and I stain
Every heart that I use to heal the pain
Oh, it's in my roots, in my veins
In my blood and I stain
Every heart that I use to heal the pain
So I blame it on the River Lea, the River Lea, the River Lea
Yeah, I blame it on the River Lea, the River Lea, the River Lea
I should probably tell you now before it's way too late
That I never meant to hurt you or lie straight to your face
Consider this my apology, I know it's years in advance
But, I would rather say it now in case I never get the chance
No, I can't go back
But the reeds are growing out of my fingertips
I can't go back to the river
But it's in my roots, in my veins
In my blood and I stain
Every heart that I use to heal the pain
Oh, it's in my roots, in my veins
In my blood and I stain
Every heart that I use to heal the pain
So I blame it on the River Lea, the River Lea, the River Lea
Yeah, I blame it on the River Lea, the River Lea, the River Lea
So I blame it on the River Lea, the River Lea, the River Lea
Yeah, I blame it on the River Lea, the River Lea, the River Lea
River Lea, River Lea
River Lea
The River Lea-ea-ea
The River Lea-ea-ea
The River Lea-ea-ea"
34,Adele,Sweetest Devotion,,2015,"November 20, 2015","“Sweetest Devotion” is a song by English singer-songwriter Adele. It’s written by Adele in collaboration with Paul Epworth, and appears as the final track on her third album, 25.
In an interview with USA…
With your loving, there ain't nothing that I can't adore
The way I'm running with you, honey
Means we can break every law
I find it funny that you're the only one I never looked for
There is something in your loving that tears down my walls
I wasn't ready then, I'm ready now
I'm heading straight for you
You will only be eternally
The one that I belong to
The sweetest devotion
Hit me like an explosion
All of my life, I've been frozen
The sweetest devotion I know
I'll forever be whatever you want me to be
I'll go under and all over for your clarity
When you wonder if I'm gonna lose my way home
Just remember, that come whatever, I'll be yours all along
I wasn't ready then, I'm ready now
I'm heading straight for you
You will only be eternally
The one that I belong to
The sweetest devotion
Hit me like an explosion
All of my life, I've been frozen
The sweetest devotion I know
I've been looking for you, baby
In every face that I've ever known
And there is something 'bout the way you love me
That finally feels like home
You're my light, you're my darkness
You're the right kind of madness
You're my hope, you're my despair
You're my scope of everything, everywhere
The sweetest devotion
Hit me like an explosion
All of my life, I've been frozen
The sweetest devotion I know
Sweetest, it's the sweetest
Sweetest, it's the sweetest
Sweetest, it's the sweetest
Sweetest, it's the sweetest devotion"
35,Adele,He Won’t Go,,2011,"January 24, 2011","“He Won’t Go” was mainly inspired by two friends of Adele’s that she had met after her first record, 19, was released. She had met them through her love of dogs. The male was a heroin-addict and had been…
Some say I'll be better without you
But they don't know you like I do
Or at least the sides I thought I knew
I can't bear this time
It drags on as I lose my mind
Reminded by things I find
Like notes and clothes you left behind
Wake me up, wake me up when all is done
I won't rise until this battle's won
My dignity's become undone
But I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
So petrified, I'm so scared to step into this ride
What if I lose my heart and fail the climb?
I won't forgive me if I give up trying
I heard his voice today
I didn't know a single word he said
Not one resemblance to the man I met
Just a vague and broken boy instead
But I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
I won't go
I can't do it on my own
If this ain't love, then what is?
I, I'm willing to take the risk
There will be times we'll try and give it up
Bursting at the seams, no doubt
We'll almost fall apart then burn the pieces
To watch them turn to dust
But nothing will ever taint us
I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk
I won't go
I can't do it on my own
If this ain't love, then what is?
I, I'm willing to take the risk
Will he, will he still remember me?
Will he still love me even when he's free?
Or will he go back to the place where he
Will choose the poison over me?
When we spoke yesterday
He said to hold my breath and sit and wait
""I'll be home so soon, I won't be late""
He won't go
He can't do it on his own
If this ain't love, then what is?
He's willing to take the risk
So I won't go
He can't do it on his own
If this ain't love, then what is?
I'm willing to take the risk
'Cause he won't go
He can't do it on his own
If this ain't love, then what is?
We're willing to take the risk
I won't go
I can't do it on my own
If this ain't love, then what is?
I'm willing to take the risk"
36,Adele,Daydreamer,,2008,"January 28, 2008","Dansk
“Daydreamer” is the first track off Adele’s first album, 19.
In 2008 interviews with The Sun and Daily Star Adele discussed the song’s inspiration:
It was about a friend of mine, who’s still one of my best…
Daydreamer
Sitting on the sea
Soaking up the sun
He is a real lover
Of making up the past
And feeling up his girl
Like he's never felt her figure before
A jaw dropper
Looks good when he walks
Is the subject of their talk
He would be hard to chase
But good to catch
And he could change the world
With his hands behind his back, oh
You can find him sitting on your doorstep
Waiting for a surprise
And he will feel like he's been there for hours
And you can tell that he'll be there for life
Daydreamer
With eyes that make you melt
He lends his coat for shelter
Plus he's there for you
When he shouldn't be
But he stays all the same
Waits for you
Then sees you through
There's no way I could describe him
What I've said is just what I'm hoping for
But I will find him sitting on my doorstep
Waiting for a surprise
And he will feel like he's been there for hours
And I can tell that he'll be there for life
And I can tell that he'll be there for life"
37,Adele,Can’t Let Go,,2015,"November 20, 2015","“Can’t Let Go” is the first of three Target bonus tracks from singer-songwriter Adele’s third studio album, 25. The song was written by Adele and Linda Perry, who also contributed  by producing the track.
When did it go wrong? I will never know
I have loved you all my life
How did it slow down? I go round and around
Thinking about it all the time
I gave you heaven on a platter, baby
I gave you everything you never gave me
I never lied and I never faked it
Only wanted for you to save me
This love, it ain't over yet
There's too much that I haven't said
Did you find the note that I wrote?
I hid it in the seam of your coat
It was hard to write with a lump in my throat
Do you even know that I can't let go?
Why were you so cold? Let the truth be told
Tell me, was it all for the thrill?
What was I thinking? I gave you everything
But you still went for the kill
I gave you heaven on a platter, baby
I gave you everything you never gave me
I never lied and I never faked it
Only wanted for you to save me
Did you find the note that I wrote?
I hid it in the seam of your coat
It was hard to write with a lump in my throat
Do you even know that I can't let go?
Ooh, sometimes I feel like I'm in the dark
Ooh, I thought I'd die in your arms
Did you find the note that I wrote?
I hid it in the seam of your coat
It was hard to write, I had a lump in my throat
Do you even know that I can't let go?
Hope you know, I won't let go"
38,Adele,Crazy for You,,2008,"January 28, 2008","According to Adele,  “Crazy For You” “is probably the only really nice song” on 19.
It is a joyful track and focuses on Adele’s love for a boy and how much she adores him over a soothing G Major guitar chord…
Found myself today singin' out loud your name
You said I'm crazy, if I am, I'm crazy for you
Sometimes sittin' in the dark, wishin' you were here
Turns me crazy, but it's you who makes me lose my head
And every time I'm meant to be acting sensible
You drift into my head and
Turn me into a crumblin' fool
Tell me to run and I'll race
If you want me to stop I'll freeze
And if you want me gone, I'll leave
Just hold me closer, baby
And make me crazy for you
Crazy for you
Lately with this state I'm in, I can't help myself but spin
I wish you'd come over, send me spinning closer to you
My, oh my, how my blood boils, it's sweet taste for you
Strips me down bare and gets me into my favourite mood
I keep on trying, fighting these feelings away
But the more I do
The crazier I turn into
Pacing floors and opening doors
Hoping you'll walk through
And save me, boy
Because I'm too crazy for you
Crazy for you"
39,Adele,Melt My Heart to Stone,,2008,"January 28, 2008","Right under my feet is air made of bricks
That pulls me down and turns me weak for you
I find myself repeating like a broken tune
And I'm forever excusing your intentions
Then, I give in to my pretendings
Which forgive you each time
Without me knowing
They melt my heart to stone
And I hear your words that I made up
You say my name like there could be an us
I best tidy up my head, I'm the only one in love
I'm the only one in love
Each and every time I turn around to leave
I feel my heart begin to burst and bleed
So, desperately, I try to link it with my head
But instead, I fall back to my knees
As you tear your way right through me
I forgive you once again
Without me knowing
You've burnt my heart to stone
And I hear your words that I made up
You say my name like there could be an us
I best tidy up my head, I'm the only one in love
I'm the only one in love
Why do you steal my hand
Whenever I'm standing my own ground?
You build me up and leave me there
Well, I hear your words you made up
I say your name like there should be an us
I best tidy up my head, I'm the only one
In love, I'm the only one in love"
40,Adele,Take It All,,2011,"January 24, 2011","The seventh track of 21 finds Adele lamenting on a now-lost relationship. Evidently, she’s hurt by their emotionally violent breakup, but she still has feelings for her ex.
However, he doesn’t reciprocate…
Didn't I give it all? Tried my best
Gave you everything I had, everything and no less
Didn't I do it right? Did I let you down?
Maybe you got too used to, well, having me around
Still, how can you walk away from all my tears?
It's gonna be an empty road without me right here
But go on and take it (Take it)
Take it all with you
Don't look back (Don't look back)
At this crumbling fool
Just take it all with my love
Take it all with my love
Maybe I should leave to help you see
Nothing gets better than this
And this is everything we need
So is it over? Is this really it?
You're giving up so easily
I thought you loved me more than this
But go on, go on and take it (Take it)
Take it all with you
Don't look back (Don't look back)
At this crumbling fool
Just take it all with my love
Take it all with my love
I will change if I must
Slow it down and bring it home, I will adjust
Oh, if only, if only you knew
That everything I do is for you
But go on, go on and take it (Take it)
Take it all with you
Don't look back (Don't look back)
At this crumbling fool
Just take it (Take it)
Take it all with you
Don't look back (Don't look back)
At this crumbling fool
Just take it all with my love
Take it all with my love
Take it all with my love"
41,Adele,I’ll Be Waiting,,2011,"January 24, 2011","“I’ll Be Waiting” is a far more upbeat and hopeful song compared to the rest of 21. On it, Adele discusses how she can benefit from her recent breakup and apologizes for portraying her ex-lover in a negative…
Hold me closer one more time
Say that you love me in your last goodbye
Please forgive me for my sins
Yes, I swam dirty waters but you pushed me in
I've seen your face under every sky
Over every border and on every line
You know my heart more than I do
We were the greatest, me and you
But we had time against us and miles between us
The heavens cried, I know I left you speechless
But now the sky has cleared and it's blue
And I see my future in you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll do everything different, I'll be better to you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll be somebody different, I'll be better to you
Let me stay here for just one more night
Build your walls around me and pull me to the light
So I can tell you that I was wrong
I was a child then but now I'm willing to learn
But we had time against us and miles between us
The heavens cried, I know I left you speechless
But now the sky has cleared and it's blue
And I see my future in you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll do everything different, I'll be better to you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll be somebody different, I'll be better to you
Time against us (Time against us), miles between us (Miles between us)
Heavens cried, I know I left you speechless
Time against us (Time against us), miles between us (Miles between us)
Heavens cried, I know I left you speechless
I know I left you speechless
I'll be waiting
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll do everything different, I'll be better to you
I'll be waiting for you when you're ready to love me again
I'll put my hands up
I'll be somebody different, I'll be better to you"
42,Adele,Why Do You Love Me,,2015,"November 20, 2015","“Why Do You Love Me” is the last bonus track from Adele’s third album 25. It was written jointly by Adele and Rick Nowels, and produced by Ariel Rechtshaid. It was included exclusively in the Target and…
Why do you love me, do you love me?
Why do you love me, do you love me?
Why do you love me, do you love me?
Why do you love me?
Why do you love me, do you love me?
Why do you love me, do you love me?
Why do you love me, do you love me?
Why do you love me?
Why do you love me?
There must be something in the water
'Cause, baby, I'm in deeper than I knew
How do you keep me coming back for more
After all we've been through?
I can't decide if I should run and hide
It's above and beyond me, it's out of my hands
Your love drives me crazy, it's hard to understand
Just why I want you to love me
I want you to love me
I want you to love me
I want you to love me
Who knows why I love you
It could be something in the air I breathe
Whatever it is, I depend on it
And where does the time go?
I spend every single moment daydreaming of you
I can't describe how I feel, it feels right
It's above and beyond me, it's out of my hands
Your love drives me crazy, it's hard to understand
Just why I want you to love me
I want you to love me
I want you to love me
I want you to love me
You were a shot in the dark that blew me away
And you left your mark, and it never will fade
You've ignited a spark, let the fires away
Are you ready, ready?
You have a place in my heart that will always be yours
You are the peak and art of my universe
Every piece and part, you were the first
I am ready, ready
It's above and beyond me, it's out of my hands
Your love drives me crazy, it's hard to understand
Just why I want you to love me
I want you to love me
I want you to love me
I want you
It's above and beyond me, it's out of my hands
Your love drives me crazy, it's hard to understand
Just why I want you to love me
I want you to love me
I want you to love me
I want you to love me
Why do you love me, do you love me?
Why do you love me, do you love me?
Why do you love me, do you love me?
Why do you love me, do you love me?"
43,Adele,First Love,,2008,"January 28, 2008","Adele is known for her chart-topping love songs. However, those songs tend to be dramatic, sad, ballad-like, and overall very emotional.
For “First Love”, the seventh track on her debut album 19, she tones…
So little to say, but so much time
Despite my empty mouth, the words are in my mind
Please, wear the face, the one where you smile
Because you lighten up my heart when I start to cry
Forgive me, first love, but I'm tired
I need to get away to feel again
Try to understand why
Don't get so close to change my mind
Please wipe that look out of your eyes
It's bribing me to doubt myself
Simply, it's tiring
This love has dried up, and stayed behind
And if I stay, I'll be a lie
Then choke on words I'd always hide
Excuse me, first love, but we're through
I need to taste the kiss from someone new
Forgive me, first love, but I'm too tired
I'm bored to say the least and I, I lack desire
Forgive me, first love, forgive me, first love
Forgive me, first love, forgive me, first love, forgive me
Forgive me, first love, forgive me, first love"
44,Adele,I Found a Boy,,2011,"January 24, 2011","“I Found a Boy” was the earliest song written to appear on 21, though Adele considers “Take It All” to be the first song written specifically for the record.
I thought I told you, he'd be home soon
Couldn't help myself, you're too good to be true
I fall short each time, every time he ain't here
You and your charm creep closer, closer and near
Like a fool for fire, I fall, with my pride and all
Like a bomb before explosion, ticking by your call
You're the wiser one, disguised from greed
And I'm just a child who longs on her knees
But I found a boy who I love more
Than I ever did you before
So stand beside the river I cried
And lay yourself down
Look how you want me now that I don't need you
So you thought that I'd crumble to my knees
At the first sight of you crawling back to me
To whisper, ""Will you leave your man?""
'Cause you swear that this time you can stand by me
I won't stand by you
'Cause I found a boy who I love more
Than I ever did you before
So stand beside the river I cried
And lay yourself down
Look how you want me now that I don't need you
I ain't yours for no taking
You must be mistaken
I could never look into your eyes
And settle for wrong and ignore the right
When I found a boy who loves me more
Than you ever did before
So stand beside the river you cried
And lay yourself down
Look how you want me now, but I don't need you"
45,Adele,Wild Wild West,,2021,"November 19, 2021","Türkçe
I grew a nipper in the wild wild west
And for a while I was at my best
So much so that I got hitched in a big white dress
But all it did was make me so sad and stressed
And so I got soaked in the wild wild west
I was gallivanting in the silhouettes
That's when I, I met a jingler in the, in the wild west
While he was sparrow-catching in the wilderness
(Ah-ooh)
Don't waste your time when I've got a (Ah-ooh) backbone of steel
(Ah-ooh)
Don't push me once or I'll shoot a (Ah-ooh) look that will kill
(Ah-ooh)
Don't waste your time when I've got a (Ah-ooh) backbone of steel
(Ah-ooh)
Don't push me once or I'll shoot a look that will kill ya
From LA to San Francisco
I lost my mind in San Bernardino
Even Chula Vista and Modesto
I broke my heart in San Diego
Now I'm cutting shines in the wild wild west
I had to bed my man down to save myself
That's when I got churched in the, in the wild west
Not that I care, I find God so hard to impress
(Ah-ooh)
Don't waste your time when I've got a (Ah-ooh) backbone of steel
(Don't waste your time)
(Ah-ooh)
Don't push me once or I'll shoot a (Ah-ooh) look that will kill
(I'll shoot you down)
(Ah-ooh)
Don't waste your time when I've got a (Ah-ooh) backbone of steel
(Don't waste your time)
(Ah-ooh)
Don't push me once or I'll shoot a look that will kill ya
From LA to San Francisco
I lost my mind in San Bernardino
Even Chula Vista and Modesto
I broke my heart in San Diego
Wild in the west (It's so wild)
It's so wild in the west
(It's so wild, it's so wild)
(It's so wild in the west)
Wild wild west
From LA to San Francisco
I lost my mind in (I lost my mind) San Bernardino
(Even Chula) Even Chula Vista and Modesto
I broke my heart (I broke my heart) in San Diego
From LA to San Francisco
I lost my mind in San Bernardino
Even Chula Vista and Modesto
I break my heart wherever I go"
46,Adele,Lay Me Down,,2015,"November 20, 2015","“Lay Me Down” is the second of three Target and Japanese bonus tracks from English singer-songwriter Adele’s third studio album, 25. The song was written by Adele and Tobias Jesso Jr, and produced by Mark…
I would never lie to you unless you tell me to
Every part of me, all my words to hold
And hold against me, why won't you let it be?
Don't you ever say my love, ""open up your heart""
No I'm not gonna do it standing up
The words don't come out right when you're right in front of me
Help me baby, won't you turn off the lights
Lay me down ('til the morning)
Lay me down (through the night)
Lay me down (I can fall in)
Lay me down (Won’t you)
Lay me down (I can baby)
Lay me down (Someone believe me)
I would never break the rules unless you tell me to
You can read my mind, be it truth or lies
Lie down beside me, why won't you let it be?
Don't you ever say my love opened up your heart
No I'm not gonna do it standing up
The words don't come out right when you're right in front of me
Help me baby, won't you turn off the lights
Lay me down ('til the morning)
Lay me down (through the night)
Lay me down (I can fall in)
Lay me down (Won't you)
Lay me down (I can baby)
Lay me down (Someone believe me)
Lay down with me
Lay down with me
Lay down with me
Lay down with me
Words don't come out right when you're right in front of me
Help me baby, won't you turn off the lights
Lay me down ('til the morning)
Lay me down (through the night)
Lay me down (I can fall in)
Lay me down (Won't you)
Lay me down (I can baby)
Lay me down (Someone believe me)"
47,Adele,Right as Rain,,2008,"January 28, 2008","The eighth track on Adele’s debut 19 finds her lamenting on a lost love, much like the rest of the album. However, this somewhat embraces the pain of a bad relationship. It plays off of the idiom “right as…
Who wants to be right as rain?
It's better when something is wrong
You get excitement in your bones
And everything you do's a game
When night comes, and you're on your own
You can say, ""I chose to be alone""
Who wants to be right as rain?
It's harder when you're on top
'Cause when hard work don't pay off and I'm tired
There ain't no room in my bed, as far as I'm concerned
So wipe that dirty smile off
We won't be making up, I've cried my heart out
And now I've had enough of love
Who wants to be riding high
When you'll just crumble back on down?
You give up everything you are
And even then, you don't get far
They make believe that everything
Is exactly what it seems
But at least when you're at your worst
You know how to feel things
See, when hard work don't pay off and I'm tired
There ain't no room in my bed, as far as I'm concerned
So wipe that dirty smile off
We won't be making up, I've cried my heart out
And now, I've had enough of (love)
Go ahead and steal my heart to make me cry again
'Cause it will never hurt as much it did then
When we were both right, and no one had blame
But now, I give up on this endless game
'Cause who wants to be right as rain?
It's better when something is wrong
I get excitement in my bones
Even though everything's a strain
When night comes, and I'm on my own
You should know I chose to be alone
Who wants to be right as rain?
It's harder when you're on top
'Cause when hard work don't pay off and I'm tired
There ain't no room in my bed, as far as I'm concerned
So wipe that dirty smile off
We won't be making up, I've cried my heart out
And now, I've had enough of—
No room in my bed, as far as I'm concerned
So wipe that dirty smile off
We won't be making up, I've cried my heart out
And now, I've had enough of love"
48,Adele,Best for Last,,2008,"January 28, 2008","Dansk
“Best for Last” is a stripped-down acoustic track on Adele’s debut, 19. It sheds some light on the downfall of the relationship between Adele and her ex-boyfriend, which inspired almost all of the songs on…
Wait, do you see my heart on my sleeve?
It's been there for days on end
And it's been waitin' for you to open up yours, too
Baby, come on now, I'm trying to tell you just how
I'd like to hear the words roll out of your mouth finally
Say that it's always been me
That's made you feel a way you've never felt before
And I'm all you need and that you never want more
Then you'd say all of the right things without a clue
But you'd save the best for last like I'm the one for you
You should know that you're just a temporary fix
This is not rooted with you, it don't mean that much to me
You're just a filler in the space that happened to be free
How dare you think you'd get away with tryin' to play me, yeah?
Why is it every time I think I've tried my hardest
It turns out it ain't enough?
You're still not mentioning love
What am I supposed to do to make you want me properly?
I'm takin' these chances and getting nowhere
And though I'm trying my hardest, you go back to her
And I think that I know things may never change
I'm still hopin' one day I might hear you say
I make you feel a way you've never felt before
And I'm all you need and that you never want more
Then you'd say all of the right things without a clue
But you'd save the best for last like I'm the one for you
You should know that you're just a temporary fix
This is not rooted with you, it don't mean that much to me
You're just a filler in the space that happened to be free
How dare you think you'd get away with tryin' to play me, yeah?
But, despite the truth that I know
I find it hard to let go and give up on you
Seems I love the things you do
Like the meaner you treat me, more eager I am
To persist with this heartbreak of runnin' around
And I will do until I'm findin' myself with you
And make you feel a way you've never felt before
And be all you need so that you never want more
Then you'd say all of the right things without a clue
And you'll be the one for me and me, the one for you
Yeah, yeah, yeah, yeah"
49,Adele,Can’t Be Together,,2021,"November 19, 2021","Adele - Can’t Be Together (Türkçe Çeviri)
You've got your eye on me after all these years
You think that I can't see you from over here
I may be out of your view, but I can hear you
I may be out of the room, but I can see you
I know you still want me, you always will
And I can guarantee I know just how it feels
To never be free completely
Sometimes you just feel so empty
Like lately when I have been missing you
And I would still do anything for you
But we need to learn how to love who we're loving
It's hard but we must we've got to let it go
And turn off the urge to know what could have been
But I will love you forever
I was far too reckless, I know that now
Trying to make you jealous made me feel proud
But now I'm in too deep to climb out
But know that I live with my doubt, oh-oh
Like lately when I have been missing you
And I want to do everything with you
But we need to learn how to love who we're loving
It's hard but we must, we've got to let it go
And turn off the urge to know what could have been
But I will love you forever
Since we were together everybody's changed
Our reflections in the mirror no longer look the same
And we're only just beginning to live the lives we'll make
But I will always miss you at the end of each day
But we need to learn how to love who we're loving
It's hard but we must, we've got to let it go
And turn off the urge to know what could have been
My love, let's learn how to love who we're loving
It's so hard but we must, we've got to let it go
And turn off the urge to know what could have been
But I will love you forever
But we can't be together
No, we won't be together"
